      time       stdx       stdz       avgz   nemixrms   nemizrms 
 5.100e-10  2.717e-04  5.298e-04  4.507e-02  8.108e-07  3.139e-10 
 5.200e-10  2.796e-04  5.302e-04  4.672e-02  8.108e-07  3.139e-10 
 5.300e-10  2.876e-04  5.305e-04  4.836e-02  8.108e-07  3.140e-10 
 5.400e-10  2.958e-04  5.309e-04  5.001e-02  8.108e-07  3.141e-10 
 5.500e-10  3.041e-04  5.312e-04  5.165e-02  8.108e-07  3.142e-10 
 5.600e-10  3.126e-04  5.315e-04  5.330e-02  8.108e-07  3.143e-10 
 5.700e-10  3.212e-04  5.319e-04  5.494e-02  8.108e-07  3.144e-10 
 5.800e-10  3.300e-04  5.322e-04  5.659e-02  8.108e-07  3.145e-10 
 5.900e-10  3.389e-04  5.326e-04  5.823e-02  8.108e-07  3.146e-10 
 6.000e-10  3.478e-04  5.329e-04  5.988e-02  8.108e-07  3.146e-10 
 6.100e-10  3.569e-04  5.333e-04  6.152e-02  8.108e-07  3.147e-10 
 6.200e-10  3.661e-04  5.336e-04  6.317e-02  8.108e-07  3.148e-10 
 6.300e-10  3.753e-04  5.340e-04  6.481e-02  8.108e-07  3.149e-10 
 6.400e-10  3.847e-04  5.343e-04  6.646e-02  8.108e-07  3.150e-10 
 6.500e-10  3.941e-04  5.347e-04  6.810e-02  8.108e-07  3.151e-10 
 6.600e-10  4.035e-04  5.350e-04  6.974e-02  8.108e-07  3.152e-10 
 6.700e-10  4.131e-04  5.354e-04  7.139e-02  8.108e-07  3.153e-10 
 6.800e-10  4.226e-04  5.357e-04  7.303e-02  8.108e-07  3.154e-10 
 6.900e-10  4.323e-04  5.361e-04  7.468e-02  8.108e-07  3.154e-10 
 7.000e-10  4.420e-04  5.364e-04  7.632e-02  8.108e-07  3.155e-10 
 7.100e-10  4.517e-04  5.368e-04  7.797e-02  8.108e-07  3.156e-10 
 7.200e-10  4.615e-04  5.371e-04  7.961e-02  8.108e-07  3.157e-10 
 7.300e-10  4.713e-04  5.375e-04  8.126e-02  8.108e-07  3.158e-10 
 7.400e-10  4.812e-04  5.378e-04  8.290e-02  8.108e-07  3.159e-10 
 7.500e-10  4.911e-04  5.382e-04  8.455e-02  8.108e-07  3.160e-10 
 7.600e-10  5.011e-04  5.385e-04  8.619e-02  8.108e-07  3.161e-10 
 7.700e-10  5.110e-04  5.389e-04  8.784e-02  8.108e-07  3.161e-10 
 7.800e-10  5.210e-04  5.393e-04  8.948e-02  8.108e-07  3.162e-10 
 7.900e-10  5.311e-04  5.396e-04  9.113e-02  8.108e-07  3.163e-10 
 8.000e-10  5.411e-04  5.400e-04  9.277e-02  8.108e-07  3.164e-10 
 8.100e-10  5.512e-04  5.403e-04  9.442e-02  8.108e-07  3.165e-10 
 8.200e-10  5.613e-04  5.407e-04  9.606e-02  8.108e-07  3.166e-10 
 8.300e-10  5.715e-04  5.411e-04  9.771e-02  8.108e-07  3.167e-10 
 8.400e-10  5.816e-04  5.414e-04  9.935e-02  8.108e-07  3.168e-10 
 8.500e-10  5.918e-04  5.418e-04  1.010e-01  8.108e-07  3.169e-10 
 8.600e-10  6.020e-04  5.421e-04  1.026e-01  8.108e-07  3.169e-10 
 8.700e-10  6.122e-04  5.425e-04  1.043e-01  8.108e-07  3.170e-10 
 8.800e-10  6.225e-04  5.429e-04  1.059e-01  8.108e-07  3.171e-10 
 8.900e-10  6.327e-04  5.432e-04  1.076e-01  8.108e-07  3.172e-10 
 9.000e-10  6.430e-04  5.436e-04  1.092e-01  8.108e-07  3.173e-10 
 9.100e-10  6.533e-04  5.440e-04  1.109e-01  8.108e-07  3.174e-10 
 9.200e-10  6.636e-04  5.443e-04  1.125e-01  8.108e-07  3.175e-10 
 9.300e-10  6.739e-04  5.447e-04  1.142e-01  8.108e-07  3.176e-10 
 9.400e-10  6.842e-04  5.451e-04  1.158e-01  8.108e-07  3.177e-10 
 9.500e-10  6.946e-04  5.454e-04  1.174e-01  8.108e-07  3.177e-10 
 9.600e-10  7.049e-04  5.458e-04  1.191e-01  8.108e-07  3.178e-10 
 9.700e-10  7.153e-04  5.462e-04  1.207e-01  8.108e-07  3.179e-10 
 9.800e-10  7.257e-04  5.465e-04  1.224e-01  8.108e-07  3.180e-10 
 9.900e-10  7.361e-04  5.469e-04  1.240e-01  8.108e-07  3.181e-10 
 1.000e-09  7.464e-04  5.473e-04  1.257e-01  8.108e-07  3.182e-10 
                                                            
