      time       stdx       stdz       avgz   nemixrms   nemizrms 
 0.000e+00  9.884e-05  1.151e-08  1.518e-08  4.819e-10  5.206e-16 
 1.000e-11  1.008e-04  2.512e-07  1.756e-05  4.693e-08  2.309e-13 
 2.000e-11  1.073e-04  8.210e-07  6.268e-05  9.448e-08  1.777e-12 
 3.000e-11  1.183e-04  1.980e-06  1.352e-04  1.320e-07  5.581e-12 
 4.000e-11  1.334e-04  4.342e-06  2.346e-04  1.557e-07  1.123e-11 
 5.000e-11  1.514e-04  8.420e-06  3.603e-04  2.042e-07  1.719e-11 
 6.000e-11  1.706e-04  1.394e-05  5.119e-04  3.016e-07  2.322e-11 
 7.000e-11  1.895e-04  2.045e-05  6.890e-04  4.172e-07  3.251e-11 
 8.000e-11  2.068e-04  2.769e-05  8.913e-04  5.205e-07  4.842e-11 
 9.000e-11  2.215e-04  3.555e-05  1.119e-03  5.845e-07  6.812e-11 
 1.000e-10  2.329e-04  4.401e-05  1.372e-03  6.179e-07  9.051e-11 
 1.100e-10  2.401e-04  5.301e-05  1.650e-03  6.259e-07  1.138e-10 
 1.200e-10  2.425e-04  6.255e-05  1.955e-03  6.184e-07  1.375e-10 
 1.300e-10  2.393e-04  7.263e-05  2.285e-03  6.024e-07  1.596e-10 
 1.400e-10  2.294e-04  8.326e-05  2.643e-03  5.850e-07  1.759e-10 
 1.500e-10  2.123e-04  9.444e-05  3.029e-03  5.690e-07  1.806e-10 
 1.600e-10  1.875e-04  1.062e-04  3.444e-03  5.568e-07  1.686e-10 
 1.700e-10  1.550e-04  1.184e-04  3.889e-03  5.491e-07  1.397e-10 
 1.800e-10  1.159e-04  1.312e-04  4.366e-03  5.455e-07  1.014e-10 
 1.900e-10  7.294e-05  1.446e-04  4.878e-03  5.451e-07  6.985e-11 
 2.000e-10  3.563e-05  1.586e-04  5.426e-03  5.455e-07  6.547e-11 
 2.100e-10  4.608e-05  1.733e-04  6.013e-03  5.455e-07  8.711e-11 
 2.200e-10  8.740e-05  1.887e-04  6.641e-03  5.470e-07  1.277e-10 
 2.300e-10  1.285e-04  2.050e-04  7.314e-03  5.535e-07  1.863e-10 
 2.400e-10  1.636e-04  2.219e-04  8.033e-03  5.694e-07  2.495e-10 
 2.500e-10  1.907e-04  2.395e-04  8.802e-03  5.960e-07  2.988e-10 
 2.600e-10  2.095e-04  2.576e-04  9.623e-03  6.312e-07  3.220e-10 
 2.700e-10  2.206e-04  2.761e-04  1.050e-02  6.698e-07  3.197e-10 
 2.800e-10  2.255e-04  2.949e-04  1.143e-02  7.069e-07  3.004e-10 
 2.900e-10  2.257e-04  3.139e-04  1.242e-02  7.387e-07  2.741e-10 
 3.000e-10  2.228e-04  3.329e-04  1.346e-02  7.634e-07  2.480e-10 
 3.100e-10  2.181e-04  3.520e-04  1.457e-02  7.811e-07  2.261e-10 
 3.200e-10  2.128e-04  3.709e-04  1.573e-02  7.932e-07  2.094e-10 
 3.300e-10  2.076e-04  3.896e-04  1.695e-02  8.012e-07  1.972e-10 
 3.400e-10  2.032e-04  4.080e-04  1.823e-02  8.065e-07  1.878e-10 
 3.500e-10  1.999e-04  4.261e-04  1.956e-02  8.096e-07  1.800e-10 
 3.600e-10  1.980e-04  4.437e-04  2.094e-02  8.112e-07  1.729e-10 
 3.700e-10  1.976e-04  4.609e-04  2.238e-02  8.118e-07  1.658e-10 
 3.800e-10  1.986e-04  4.776e-04  2.387e-02  8.119e-07  1.587e-10 
 3.900e-10  2.011e-04  4.938e-04  2.541e-02  8.123e-07  1.521e-10 
 4.000e-10  2.046e-04  5.095e-04  2.700e-02  8.140e-07  1.466e-10 
 4.100e-10  2.089e-04  5.228e-04  2.863e-02  8.151e-07  2.166e-09 
 4.200e-10  2.137e-04  5.261e-04  3.027e-02  8.134e-07  1.123e-09 
 4.300e-10  2.189e-04  5.269e-04  3.191e-02  8.133e-07  4.311e-10 
 4.400e-10  2.245e-04  5.272e-04  3.356e-02  8.133e-07  3.144e-10 
 4.500e-10  2.305e-04  5.276e-04  3.520e-02  8.133e-07  3.145e-10 
 4.600e-10  2.368e-04  5.279e-04  3.685e-02  8.133e-07  3.146e-10 
 4.700e-10  2.434e-04  5.283e-04  3.849e-02  8.133e-07  3.146e-10 
 4.800e-10  2.503e-04  5.286e-04  4.014e-02  8.133e-07  3.147e-10 
 4.900e-10  2.575e-04  5.289e-04  4.178e-02  8.133e-07  3.148e-10 
 5.000e-10  2.649e-04  5.293e-04  4.343e-02  8.132e-07  3.149e-10 
                                                            
