      time       stdx       stdz       avgz   nemixrms   nemizrms 
 8.000e-10  5.734e-04  1.423e-04  8.961e-02  4.934e-08  9.110e-11 
 8.100e-10  5.862e-04  1.426e-04  9.126e-02  4.935e-08  9.120e-11 
 8.200e-10  5.990e-04  1.429e-04  9.290e-02  4.936e-08  9.130e-11 
 8.300e-10  6.117e-04  1.432e-04  9.455e-02  4.938e-08  9.141e-11 
 8.400e-10  6.245e-04  1.435e-04  9.619e-02  4.939e-08  9.151e-11 
 8.500e-10  6.373e-04  1.438e-04  9.784e-02  4.940e-08  9.161e-11 
 8.600e-10  6.501e-04  1.442e-04  9.949e-02  4.941e-08  9.171e-11 
 8.700e-10  6.629e-04  1.445e-04  1.011e-01  4.943e-08  9.181e-11 
 8.800e-10  6.757e-04  1.448e-04  1.028e-01  4.944e-08  9.191e-11 
 8.900e-10  6.885e-04  1.451e-04  1.044e-01  4.945e-08  9.201e-11 
 9.000e-10  7.013e-04  1.455e-04  1.061e-01  4.946e-08  9.211e-11 
 9.100e-10  7.141e-04  1.458e-04  1.077e-01  4.947e-08  9.221e-11 
 9.200e-10  7.268e-04  1.461e-04  1.094e-01  4.948e-08  9.231e-11 
 9.300e-10  7.396e-04  1.465e-04  1.110e-01  4.949e-08  9.241e-11 
 9.400e-10  7.524e-04  1.468e-04  1.127e-01  4.950e-08  9.251e-11 
 9.500e-10  7.652e-04  1.471e-04  1.143e-01  4.951e-08  9.261e-11 
 9.600e-10  7.780e-04  1.475e-04  1.159e-01  4.952e-08  9.271e-11 
 9.700e-10  7.908e-04  1.478e-04  1.176e-01  4.953e-08  9.281e-11 
 9.800e-10  8.036e-04  1.482e-04  1.192e-01  4.954e-08  9.291e-11 
 9.900e-10  8.164e-04  1.485e-04  1.209e-01  4.955e-08  9.301e-11 
 1.000e-09  8.292e-04  1.489e-04  1.225e-01  4.956e-08  9.311e-11 
                                                            
