      time       stdx       stdz       avgz   nemixrms   nemizrms 
 0.000e+00  4.938e-05  1.150e-08  1.517e-08  6.902e-11  5.188e-16 
 1.000e-11  5.003e-05  1.863e-07  1.751e-05  2.401e-09  1.026e-14 
 2.000e-11  5.213e-05  3.774e-07  6.252e-05  5.029e-09  4.290e-14 
 3.000e-11  5.565e-05  5.894e-07  1.349e-04  8.059e-09  1.007e-13 
 4.000e-11  6.060e-05  8.176e-07  2.346e-04  1.152e-08  1.820e-13 
 5.000e-11  6.697e-05  1.051e-06  3.614e-04  1.481e-08  2.611e-13 
 6.000e-11  7.468e-05  1.275e-06  5.149e-04  1.631e-08  2.781e-13 
 7.000e-11  8.347e-05  1.509e-06  6.949e-04  1.557e-08  1.972e-13 
 8.000e-11  9.290e-05  1.846e-06  9.013e-04  1.297e-08  1.356e-13 
 9.000e-11  1.023e-04  2.429e-06  1.134e-03  1.029e-08  4.865e-13 
 1.000e-10  1.108e-04  3.356e-06  1.392e-03  1.346e-08  9.842e-13 
 1.100e-10  1.178e-04  4.627e-06  1.677e-03  1.844e-08  1.526e-12 
 1.200e-10  1.224e-04  6.206e-06  1.988e-03  2.206e-08  2.076e-12 
 1.300e-10  1.241e-04  8.060e-06  2.326e-03  2.365e-08  2.575e-12 
 1.400e-10  1.222e-04  1.017e-05  2.692e-03  2.418e-08  2.952e-12 
 1.500e-10  1.162e-04  1.252e-05  3.086e-03  2.463e-08  3.112e-12 
 1.600e-10  1.058e-04  1.509e-05  3.511e-03  2.524e-08  2.961e-12 
 1.700e-10  9.078e-05  1.784e-05  3.966e-03  2.581e-08  2.476e-12 
 1.800e-10  7.145e-05  2.075e-05  4.453e-03  2.620e-08  1.754e-12 
 1.900e-10  4.849e-05  2.379e-05  4.976e-03  2.639e-08  1.133e-12 
 2.000e-10  2.301e-05  2.696e-05  5.535e-03  2.647e-08  1.273e-12 
 2.100e-10  4.894e-06  3.026e-05  6.133e-03  2.627e-08  3.455e-12 
 2.200e-10  3.046e-05  3.376e-05  6.773e-03  2.664e-08  5.447e-12 
 2.300e-10  5.502e-05  3.739e-05  7.458e-03  2.723e-08  5.561e-12 
 2.400e-10  7.663e-05  4.113e-05  8.190e-03  2.904e-08  5.518e-12 
 2.500e-10  9.447e-05  4.494e-05  8.972e-03  3.251e-08  5.592e-12 
 2.600e-10  1.083e-04  4.877e-05  9.807e-03  3.747e-08  5.829e-12 
 2.700e-10  1.184e-04  5.259e-05  1.070e-02  4.340e-08  6.161e-12 
 2.800e-10  1.252e-04  5.636e-05  1.164e-02  4.988e-08  6.500e-12 
 2.900e-10  1.296e-04  6.007e-05  1.264e-02  5.667e-08  6.847e-12 
 3.000e-10  1.323e-04  6.372e-05  1.370e-02  6.359e-08  7.199e-12 
 3.100e-10  1.339e-04  6.729e-05  1.482e-02  7.055e-08  7.513e-12 
 3.200e-10  1.350e-04  7.079e-05  1.600e-02  7.743e-08  7.767e-12 
 3.300e-10  1.360e-04  7.421e-05  1.723e-02  8.410e-08  7.960e-12 
 3.400e-10  1.373e-04  7.756e-05  1.852e-02  9.038e-08  8.110e-12 
 3.500e-10  1.391e-04  8.082e-05  1.986e-02  9.612e-08  8.210e-12 
 3.600e-10  1.415e-04  8.400e-05  2.126e-02  1.011e-07  8.274e-12 
 3.700e-10  1.447e-04  8.708e-05  2.271e-02  1.052e-07  8.321e-12 
 3.800e-10  1.485e-04  9.008e-05  2.421e-02  1.080e-07  8.343e-12 
 3.900e-10  1.530e-04  9.298e-05  2.576e-02  1.095e-07  8.352e-12 
 4.000e-10  1.578e-04  9.580e-05  2.736e-02  1.095e-07  8.376e-12 
 4.100e-10  1.628e-04  9.743e-05  2.899e-02  1.089e-07  6.536e-11 
 4.200e-10  1.678e-04  9.747e-05  3.064e-02  1.089e-07  6.479e-11 
 4.300e-10  1.728e-04  9.752e-05  3.228e-02  1.090e-07  6.480e-11 
 4.400e-10  1.779e-04  9.756e-05  3.393e-02  1.090e-07  6.481e-11 
 4.500e-10  1.830e-04  9.762e-05  3.557e-02  1.090e-07  6.482e-11 
 4.600e-10  1.880e-04  9.768e-05  3.722e-02  1.090e-07  6.483e-11 
 4.700e-10  1.931e-04  9.774e-05  3.886e-02  1.090e-07  6.484e-11 
 4.800e-10  1.982e-04  9.781e-05  4.051e-02  1.090e-07  6.485e-11 
 4.900e-10  2.033e-04  9.789e-05  4.215e-02  1.090e-07  6.486e-11 
 5.000e-10  2.084e-04  9.796e-05  4.380e-02  1.090e-07  6.487e-11 
                                                            
